...1,meanhighscores,percentmill,mytriggs,num_creatures1,num_creatures2,num_creatures3,players,creatureSum,TEC
16827,33.2705,27.07,3,5,14,27,5 14 27,46,138
16828,64.6223,46.75,4,5,14,27,5 14 27,46,184
16829,0.5198,0,1,5,14,28,5 14 28,47,47
16830,4.7037,0,2,5,14,28,5 14 28,47,94
16831,36.4167,29.53,3,5,14,28,5 14 28,47,141
16832,68.084,48.56,4,5,14,28,5 14 28,47,188
16833,0.5281,0,1,5,14,29,5 14 29,48,48
16834,5.3417,0,2,5,14,29,5 14 29,48,96
16835,39.3052,31.64,3,5,14,29,5 14 29,48,144
16836,70.8954,50.32,4,5,14,29,5 14 29,48,192
16837,0.5518,0,1,5,14,30,5 14 30,49,49
16838,6.1478,0,2,5,14,30,5 14 30,49,98
16839,41.0067,32.83,3,5,14,30,5 14 30,49,147
16840,73.5147,51.55,4,5,14,30,5 14 30,49,196
16841,0.5463,0,1,5,14,31,5 14 31,50,50
16842,7.0898,1.24,2,5,14,31,5 14 31,50,100
16843,45.2032,36.1,3,5,14,31,5 14 31,50,150
16844,77.4082,53.97,4,5,14,31,5 14 31,50,200
16845,0.58,0,1,5,14,32,5 14 32,51,51
16846,8.0774,2.92,2,5,14,32,5 14 32,51,102
16847,46.7559,37.09,3,5,14,32,5 14 32,51,153
16848,79.7207,54.92,4,5,14,32,5 14 32,51,204
16849,0.6014,0,1,5,14,33,5 14 33,52,52
16850,9.0081,4.29,2,5,14,33,5 14 33,52,104
16851,48.6033,38.14,3,5,14,33,5 14 33,52,156
16852,83.2355,56.89,4,5,14,33,5 14 33,52,208
16853,0.6157,0,1,5,14,34,5 14 34,53,53
16854,10.3531,6.17,2,5,14,34,5 14 34,53,106
16855,51.2864,39.92,3,5,14,34,5 14 34,53,159
16856,86.2231,58.22,4,5,14,34,5 14 34,53,212
16857,0.6328,0,1,5,14,35,5 14 35,54,54
16858,12.0633,7.95,2,5,14,35,5 14 35,54,108
16859,53.4481,41.25,3,5,14,35,5 14 35,54,162
16860,90.3116,60.45,4,5,14,35,5 14 35,54,216
16861,0.6439,0,1,5,14,36,5 14 36,55,55
16862,12.812,8.94,2,5,14,36,5 14 36,55,110
16863,56.3503,43.26,3,5,14,36,5 14 36,55,165
16864,92.1886,61.25,4,5,14,36,5 14 36,55,220
16865,0.6706,0,1,5,14,37,5 14 37,56,56
16866,15.0543,11.27,2,5,14,37,5 14 37,56,112
16867,58.8511,44.7,3,5,14,37,5 14 37,56,168
16868,94.997,62.75,4,5,14,37,5 14 37,56,224
16869,0.6665,0,1,5,14,38,5 14 38,57,57
16870,16.3871,12.71,2,5,14,38,5 14 38,57,114
16871,61.6045,46.64,3,5,14,38,5 14 38,57,171
16872,98.6215,64.18,4,5,14,38,5 14 38,57,228
16873,0.6775,0,1,5,14,39,5 14 39,58,58
16874,17.9092,14.12,2,5,14,39,5 14 39,58,116
16875,64.143,48.18,3,5,14,39,5 14 39,58,174
16876,99,66.56,4,5,14,39,5 14 39,58,232
16877,0.7002,0,1,5,14,40,5 14 40,59,59
16878,19.6249,15.82,2,5,14,40,5 14 40,59,118
16879,68.0466,50.65,3,5,14,40,5 14 40,59,177
16881,0.3709,0,1,5,15,15,5 15 15,35,35
16882,1.6805,0,2,5,15,15,5 15 15,35,70
16883,10.1021,4.83,3,5,15,15,5 15 15,35,105
16884,32.7216,25.87,4,5,15,15,5 15 15,35,140
16885,0.3823,0,1,5,15,16,5 15 16,36,36
16886,1.7435,0,2,5,15,16,5 15 16,36,72
16887,11.785,6.95,3,5,15,16,5 15 16,36,108
16888,35.2361,27.89,4,5,15,16,5 15 16,36,144
16889,0.3909,0,1,5,15,17,5 15 17,37,37
16890,1.9371,0,2,5,15,17,5 15 17,37,74
16891,14.2768,9.67,3,5,15,17,5 15 17,37,111
16892,38.5669,30.37,4,5,15,17,5 15 17,37,148
16893,0.4096,0,1,5,15,18,5 15 18,38,38
16894,2.065,0,2,5,15,18,5 15 18,38,76
16895,15.9078,11.54,3,5,15,18,5 15 18,38,114
16896,41.1299,32.18,4,5,15,18,5 15 18,38,152
16897,0.4159,0,1,5,15,19,5 15 19,39,39
16898,2.3834,0,2,5,15,19,5 15 19,39,78
16899,18.3225,14,3,5,15,19,5 15 19,39,117
16900,43.618,33.78,4,5,15,19,5 15 19,39,156
16901,0.4307,0,1,5,15,20,5 15 20,40,40
16902,2.3081,0,2,5,15,20,5 15 20,40,80
16903,20.1692,15.8,3,5,15,20,5 15 20,40,120
16904,47.1076,36.21,4,5,15,20,5 15 20,40,160
16905,0.4362,0,1,5,15,21,5 15 21,41,41
16906,2.5555,0,2,5,15,21,5 15 21,41,82
16907,22.164,17.56,3,5,15,21,5 15 21,41,123
16908,49.7181,37.75,4,5,15,21,5 15 21,41,164
16909,0.4651,0,1,5,15,22,5 15 22,42,42
16910,2.8973,0,2,5,15,22,5 15 22,42,84
16911,24.2848,19.49,3,5,15,22,5 15 22,42,126
16912,52.9438,39.88,4,5,15,22,5 15 22,42,168
16913,0.4654,0,1,5,15,23,5 15 23,43,43
16914,3.1737,0,2,5,15,23,5 15 23,43,86
16915,27.1851,22.1,3,5,15,23,5 15 23,43,129
16916,55.7713,41.75,4,5,15,23,5 15 23,43,172
16917,0.4817,0,1,5,15,24,5 15 24,44,44
16918,3.4674,0,2,5,15,24,5 15 24,44,88
16919,28.9034,23.53,3,5,15,24,5 15 24,44,132
16920,58.8953,43.36,4,5,15,24,5 15 24,44,176
16921,0.4962,0,1,5,15,25,5 15 25,45,45
16922,3.944,0,2,5,15,25,5 15 25,45,90
16923,31.2873,25.5,3,5,15,25,5 15 25,45,135
16924,63.185,46.2,4,5,15,25,5 15 25,45,180
16925,0.5089,0,1,5,15,26,5 15 26,46,46
16926,4.1381,0,2,5,15,26,5 15 26,46,92
16927,33.5992,27.26,3,5,15,26,5 15 26,46,138
16928,65.4485,47.2,4,5,15,26,5 15 26,46,184
16929,0.5309,0,1,5,15,27,5 15 27,47,47
16930,4.7512,0,2,5,15,27,5 15 27,47,94
16931,35.4691,28.76,3,5,15,27,5 15 27,47,141
16932,68.1134,48.84,4,5,15,27,5 15 27,47,188
16933,0.5411,0,1,5,15,28,5 15 28,48,48
16934,5.3842,0,2,5,15,28,5 15 28,48,96
16935,38.8022,31.32,3,5,15,28,5 15 28,48,144
16936,71.6283,50.55,4,5,15,28,5 15 28,48,192
16937,0.5524,0,1,5,15,29,5 15 29,49,49
16938,6.1862,0,2,5,15,29,5 15 29,49,98
16939,41.3224,33.14,3,5,15,29,5 15 29,49,147
16940,75.1786,52.74,4,5,15,29,5 15 29,49,196
16941,0.5708,0,1,5,15,30,5 15 30,50,50
16942,7.156,1.28,2,5,15,30,5 15 30,50,100
16943,44.0236,35.01,3,5,15,30,5 15 30,50,150
16944,76.7483,53.26,4,5,15,30,5 15 30,50,200
16945,0.5716,0,1,5,15,31,5 15 31,51,51
16946,8.0804,2.84,2,5,15,31,5 15 31,51,102
16947,44.8946,35.53,3,5,15,31,5 15 31,51,153
16948,79.6651,54.7,4,5,15,31,5 15 31,51,204
16949,0.5953,0,1,5,15,32,5 15 32,52,52
16950,9.3368,4.74,2,5,15,32,5 15 32,52,104
16951,48.423,38.18,3,5,15,32,5 15 32,52,156
16952,82.5575,56.43,4,5,15,32,5 15 32,52,208
16953,0.6306,0,1,5,15,33,5 15 33,53,53
16954,10.4995,6.41,2,5,15,33,5 15 33,53,106
16955,50.7534,39.74,3,5,15,33,5 15 33,53,159
16956,85.7988,57.62,4,5,15,33,5 15 33,53,212
16957,0.6356,0,1,5,15,34,5 15 34,54,54
16958,11.8826,7.81,2,5,15,34,5 15 34,54,108
16959,54.3219,41.96,3,5,15,34,5 15 34,54,162
16960,89.1731,59.61,4,5,15,34,5 15 34,54,216
16961,0.6428,0,1,5,15,35,5 15 35,55,55
16962,13.0295,9.19,2,5,15,35,5 15 35,55,110
16963,54.8906,42.16,3,5,15,35,5 15 35,55,165
16964,92.1835,61.14,4,5,15,35,5 15 35,55,220
16965,0.6617,0,1,5,15,36,5 15 36,56,56
16966,15.1712,11.33,2,5,15,36,5 15 36,56,112
16967,58.5085,44.53,3,5,15,36,5 15 36,56,168
16968,95.4514,62.55,4,5,15,36,5 15 36,56,224
16969,0.6689,0,1,5,15,37,5 15 37,57,57
16970,15.9462,12.19,2,5,15,37,5 15 37,57,114
16971,62.6563,47.68,3,5,15,37,5 15 37,57,171
16972,98.3348,64.34,4,5,15,37,5 15 37,57,228
16973,0.701,0,1,5,15,38,5 15 38,58,58
16974,17.8267,14.03,2,5,15,38,5 15 38,58,116
16975,62.7057,47.13,3,5,15,38,5 15 38,58,174
16976,99,66.28,4,5,15,38,5 15 38,58,232
16977,0.7147,0,1,5,15,39,5 15 39,59,59
16978,19.6248,15.79,2,5,15,39,5 15 39,59,118
16979,67.2685,50.08,3,5,15,39,5 15 39,59,177
16981,0.7172,0,1,5,15,40,5 15 40,60,60
16982,21.2217,17.23,2,5,15,40,5 15 40,60,120
16983,69.9973,51.79,3,5,15,40,5 15 40,60,180
16985,0.3951,0,1,5,16,16,5 16 16,37,37
16986,1.9054,0,2,5,16,16,5 16 16,37,74
16987,13.556,8.98,3,5,16,16,5 16 16,37,111
16988,37.625,29.63,4,5,16,16,5 16 16,37,148
16989,0.4028,0,1,5,16,17,5 16 17,38,38
16990,2.0168,0,2,5,16,17,5 16 17,38,76
16991,15.9629,11.67,3,5,16,17,5 16 17,38,114
16992,40.6861,31.6,4,5,16,17,5 16 17,38,152
16993,0.4261,0,1,5,16,18,5 16 18,39,39
16994,2.2257,0,2,5,16,18,5 16 18,39,78
16995,17.4871,13.25,3,5,16,18,5 16 18,39,117
16996,42.9123,33.18,4,5,16,18,5 16 18,39,156
16997,0.4368,0,1,5,16,19,5 16 19,40,40
16998,2.4292,0,2,5,16,19,5 16 19,40,80
16999,20.1996,15.96,3,5,16,19,5 16 19,40,120
17000,46.5262,35.71,4,5,16,19,5 16 19,40,160
17001,0.4508,0,1,5,16,20,5 16 20,41,41
17002,2.518,0,2,5,16,20,5 16 20,41,82
17003,22.5476,18.1,3,5,16,20,5 16 20,41,123
17004,49.1729,37.44,4,5,16,20,5 16 20,41,164
17005,0.4569,0,1,5,16,21,5 16 21,42,42
17006,2.895,0,2,5,16,21,5 16 21,42,84
17007,23.9801,19.24,3,5,16,21,5 16 21,42,126
17008,52.6927,39.68,4,5,16,21,5 16 21,42,168
17009,0.4691,0,1,5,16,22,5 16 22,43,43
17010,3.153,0,2,5,16,22,5 16 22,43,86
17011,26.6291,21.69,3,5,16,22,5 16 22,43,129
17012,54.6477,40.85,4,5,16,22,5 16 22,43,172
17013,0.4969,0,1,5,16,23,5 16 23,44,44
17014,3.4456,0,2,5,16,23,5 16 23,44,88
17015,28.6572,23.28,3,5,16,23,5 16 23,44,132
17016,59.0438,43.53,4,5,16,23,5 16 23,44,176
17017,0.4963,0,1,5,16,24,5 16 24,45,45
17018,3.9369,0,2,5,16,24,5 16 24,45,90
17019,31.8039,25.94,3,5,16,24,5 16 24,45,135
17020,62.4343,45.65,4,5,16,24,5 16 24,45,180
17021,0.5241,0,1,5,16,25,5 16 25,46,46
17022,4.4894,0,2,5,16,25,5 16 25,46,92
17023,33.4627,27.18,3,5,16,25,5 16 25,46,138
17024,65.6068,47.3,4,5,16,25,5 16 25,46,184
17025,0.5272,0,1,5,16,26,5 16 26,47,47
17026,4.7036,0,2,5,16,26,5 16 26,47,94
17027,35.9572,29.15,3,5,16,26,5 16 26,47,141
17028,67.6618,48.26,4,5,16,26,5 16 26,47,188
17029,0.5533,0,1,5,16,27,5 16 27,48,48
17030,5.4206,0,2,5,16,27,5 16 27,48,96
17031,38.6141,31.33,3,5,16,27,5 16 27,48,144
17032,70.4672,49.96,4,5,16,27,5 16 27,48,192
17033,0.5614,0,1,5,16,28,5 16 28,49,49
17034,6.2634,0,2,5,16,28,5 16 28,49,98
17035,40.8893,32.63,3,5,16,28,5 16 28,49,147
17036,75.0868,52.62,4,5,16,28,5 16 28,49,196
17037,0.5778,0,1,5,16,29,5 16 29,50,50
17038,7.1782,1.22,2,5,16,29,5 16 29,50,100
17039,43.4821,34.62,3,5,16,29,5 16 29,50,150
17040,78.7408,54.63,4,5,16,29,5 16 29,50,200
17041,0.5841,0,1,5,16,30,5 16 30,51,51
17042,8.1556,3.15,2,5,16,30,5 16 30,51,102
17043,45.5735,36.12,3,5,16,30,5 16 30,51,153
17044,79.8924,54.97,4,5,16,30,5 16 30,51,204
17045,0.5833,0,1,5,16,31,5 16 31,52,52
17046,8.8657,4.13,2,5,16,31,5 16 31,52,104
17047,48.8997,38.4,3,5,16,31,5 16 31,52,156
17048,83.4448,57.01,4,5,16,31,5 16 31,52,208
17049,0.6183,0,1,5,16,32,5 16 32,53,53
17050,10.0647,5.67,2,5,16,32,5 16 32,53,106
17051,50.7201,39.49,3,5,16,32,5 16 32,53,159
17052,87.0263,58.8,4,5,16,32,5 16 32,53,212
17053,0.6137,0,1,5,16,33,5 16 33,54,54
17054,12.0311,8.08,2,5,16,33,5 16 33,54,108
17055,54.5132,42.2,3,5,16,33,5 16 33,54,162
17056,88.7879,59.25,4,5,16,33,5 16 33,54,216
17057,0.6427,0,1,5,16,34,5 16 34,55,55
17058,13.1859,9.29,2,5,16,34,5 16 34,55,110
17059,55.282,42.52,3,5,16,34,5 16 34,55,165
17060,91.9628,60.97,4,5,16,34,5 16 34,55,220
17061,0.6665,0,1,5,16,35,5 16 35,56,56
17062,14.2504,10.48,2,5,16,35,5 16 35,56,112
17063,58.3855,44.66,3,5,16,35,5 16 35,56,168
17064,94.2922,61.94,4,5,16,35,5 16 35,56,224
17065,0.6775,0,1,5,16,36,5 16 36,57,57
17066,16.2498,12.47,2,5,16,36,5 16 36,57,114
17067,62.207,46.96,3,5,16,36,5 16 36,57,171
17068,98.8702,64.35,4,5,16,36,5 16 36,57,228
17069,0.7067,0,1,5,16,37,5 16 37,58,58
17070,18.1528,14.39,2,5,16,37,5 16 37,58,116
17071,63.8219,47.82,3,5,16,37,5 16 37,58,174
17072,99,64.06,4,5,16,37,5 16 37,58,232
17073,0.6993,0,1,5,16,38,5 16 38,59,59
17074,18.7555,14.98,2,5,16,38,5 16 38,59,118
17075,67.4777,50.37,3,5,16,38,5 16 38,59,177
17077,0.7337,0,1,5,16,39,5 16 39,60,60
17078,21.1213,17.12,2,5,16,39,5 16 39,60,120
17079,70.4173,51.82,3,5,16,39,5 16 39,60,180
17081,0.7453,0,1,5,16,40,5 16 40,61,61
17082,22.1517,18.14,2,5,16,40,5 16 40,61,122
17083,71.5101,52.35,3,5,16,40,5 16 40,61,183
17085,0.4161,0,1,5,17,17,5 17 17,39,39
17086,2.1819,0,2,5,17,17,5 17 17,39,78
17087,18.1008,13.79,3,5,17,17,5 17 17,39,117
17088,42.9749,33.4,4,5,17,17,5 17 17,39,156
17089,0.424,0,1,5,17,18,5 17 18,40,40
17090,2.4652,0,2,5,17,18,5 17 18,40,80
17091,19.6708,15.36,3,5,17,18,5 17 18,40,120
17092,46.9611,36.16,4,5,17,18,5 17 18,40,160
17093,0.4538,0,1,5,17,19,5 17 19,41,41
17094,2.6015,0,2,5,17,19,5 17 19,41,82
17095,22.9045,18.35,3,5,17,19,5 17 19,41,123
17096,49.6273,37.86,4,5,17,19,5 17 19,41,164
17097,0.4419,0,1,5,17,20,5 17 20,42,42
17098,2.9808,0,2,5,17,20,5 17 20,42,84
17099,24.2853,19.56,3,5,17,20,5 17 20,42,126
17100,52.0384,39.06,4,5,17,20,5 17 20,42,168
17101,0.4761,0,1,5,17,21,5 17 21,43,43
17102,3.1892,0,2,5,17,21,5 17 21,43,86
17103,26.4072,21.35,3,5,17,21,5 17 21,43,129
17104,54.133,40.38,4,5,17,21,5 17 21,43,172
17105,0.4787,0,1,5,17,22,5 17 22,44,44
17106,3.6365,0,2,5,17,22,5 17 22,44,88
17107,28.7272,23.47,3,5,17,22,5 17 22,44,132
17108,57.7107,42.67,4,5,17,22,5 17 22,44,176
17109,0.4987,0,1,5,17,23,5 17 23,45,45
17110,3.8301,0,2,5,17,23,5 17 23,45,90
17111,32.0775,26.11,3,5,17,23,5 17 23,45,135
17112,62.4579,45.64,4,5,17,23,5 17 23,45,180
17113,0.5163,0,1,5,17,24,5 17 24,46,46
17114,4.3002,0,2,5,17,24,5 17 24,46,92
17115,33.0361,26.82,3,5,17,24,5 17 24,46,138
17116,64.0865,46.37,4,5,17,24,5 17 24,46,184
17117,0.5344,0,1,5,17,25,5 17 25,47,47
17118,4.6965,0,2,5,17,25,5 17 25,47,94
17119,36.6037,29.56,3,5,17,25,5 17 25,47,141
17120,67.7011,48.16,4,5,17,25,5 17 25,47,188
17121,0.5311,0,1,5,17,26,5 17 26,48,48
17122,5.308,0,2,5,17,26,5 17 26,48,96
17123,38.9606,31.54,3,5,17,26,5 17 26,48,144
17124,71.0546,50.34,4,5,17,26,5 17 26,48,192
17125,0.5661,0,1,5,17,27,5 17 27,49,49
17126,6.2598,0,2,5,17,27,5 17 27,49,98
17127,40.9778,32.76,3,5,17,27,5 17 27,49,147
17128,73.5457,51.87,4,5,17,27,5 17 27,49,196
17129,0.5653,0,1,5,17,28,5 17 28,50,50
17130,6.7957,1.17,2,5,17,28,5 17 28,50,100
17131,42.8958,34.05,3,5,17,28,5 17 28,50,150
17132,75.7357,52.79,4,5,17,28,5 17 28,50,200
17133,0.6046,0,1,5,17,29,5 17 29,51,51
17134,7.9918,2.81,2,5,17,29,5 17 29,51,102
17135,45.5007,35.97,3,5,17,29,5 17 29,51,153
17136,79.6598,54.9,4,5,17,29,5 17 29,51,204
17137,0.5939,0,1,5,17,30,5 17 30,52,52
17138,9.2576,4.56,2,5,17,30,5 17 30,52,104
17139,48.778,38.42,3,5,17,30,5 17 30,52,156
17140,82.1203,56.03,4,5,17,30,5 17 30,52,208
17141,0.612,0,1,5,17,31,5 17 31,53,53
17142,10.9297,6.62,2,5,17,31,5 17 31,53,106
17143,50.9189,39.72,3,5,17,31,5 17 31,53,159
17144,86.0529,58.03,4,5,17,31,5 17 31,53,212
17145,0.6128,0,1,5,17,32,5 17 32,54,54
17146,11.4031,7.35,2,5,17,32,5 17 32,54,108
17147,53.4037,41.27,3,5,17,32,5 17 32,54,162
17148,88.5384,59.54,4,5,17,32,5 17 32,54,216
17149,0.6436,0,1,5,17,33,5 17 33,55,55
17150,13.4146,9.51,2,5,17,33,5 17 33,55,110
17151,55.3751,42.53,3,5,17,33,5 17 33,55,165
17152,93.2537,61.68,4,5,17,33,5 17 33,55,220
17153,0.6819,0,1,5,17,34,5 17 34,56,56
17154,14.3787,10.67,2,5,17,34,5 17 34,56,112
17155,58.8513,44.73,3,5,17,34,5 17 34,56,168
17156,93.9221,61.97,4,5,17,34,5 17 34,56,224
17157,0.6881,0,1,5,17,35,5 17 35,57,57
17158,16.4592,12.52,2,5,17,35,5 17 35,57,114
17159,61.4626,46.49,3,5,17,35,5 17 35,57,171
17160,97.1055,63.36,4,5,17,35,5 17 35,57,228
17161,0.7015,0,1,5,17,36,5 17 36,58,58
17162,17.5441,13.92,2,5,17,36,5 17 36,58,116
17163,62.9227,47.44,3,5,17,36,5 17 36,58,174
17164,99,64.83,4,5,17,36,5 17 36,58,232
17165,0.7041,0,1,5,17,37,5 17 37,59,59
17166,18.492,14.7,2,5,17,37,5 17 37,59,118
17167,66.4425,49.66,3,5,17,37,5 17 37,59,177
17169,0.7326,0,1,5,17,38,5 17 38,60,60
17170,21.0039,17.1,2,5,17,38,5 17 38,60,120
17171,68.201,50.52,3,5,17,38,5 17 38,60,180
17173,0.7534,0,1,5,17,39,5 17 39,61,61
17174,22.8087,18.73,2,5,17,39,5 17 39,61,122
17175,71.1586,52.44,3,5,17,39,5 17 39,61,183
17177,0.7526,0,1,5,17,40,5 17 40,62,62
17178,24.3464,19.96,2,5,17,40,5 17 40,62,124
17179,75.5015,54.77,3,5,17,40,5 17 40,62,186
17181,0.435,0,1,5,18,18,5 18 18,41,41
17182,2.6627,0,2,5,18,18,5 18 18,41,82
17183,21.579,17.26,3,5,18,18,5 18 18,41,123
17184,48.5471,36.89,4,5,18,18,5 18 18,41,164
17185,0.4616,0,1,5,18,19,5 18 19,42,42
17186,2.9353,0,2,5,18,19,5 18 19,42,84
17187,23.9644,19.32,3,5,18,19,5 18 19,42,126
17188,52.18,39.49,4,5,18,19,5 18 19,42,168
17189,0.4725,0,1,5,18,20,5 18 20,43,43
17190,3.1697,0,2,5,18,20,5 18 20,43,86
17191,26.4554,21.55,3,5,18,20,5 18 20,43,129
17192,56.1663,41.82,4,5,18,20,5 18 20,43,172
17193,0.4914,0,1,5,18,21,5 18 21,44,44
17194,3.6971,0,2,5,18,21,5 18 21,44,88
17195,29.0392,23.71,3,5,18,21,5 18 21,44,132
17196,57.6603,42.53,4,5,18,21,5 18 21,44,176
17197,0.4909,0,1,5,18,22,5 18 22,45,45
17198,3.8731,0,2,5,18,22,5 18 22,45,90
17199,31.1954,25.52,3,5,18,22,5 18 22,45,135
17200,61.4157,45.01,4,5,18,22,5 18 22,45,180
17201,0.5177,0,1,5,18,23,5 18 23,46,46
17202,4.1126,0,2,5,18,23,5 18 23,46,92
17203,33.655,27.28,3,5,18,23,5 18 23,46,138
17204,63.7032,46.13,4,5,18,23,5 18 23,46,184
17205,0.5219,0,1,5,18,24,5 18 24,47,47
17206,4.7542,0,2,5,18,24,5 18 24,47,94
17207,34.9051,28.17,3,5,18,24,5 18 24,47,141
17208,67.2198,48.08,4,5,18,24,5 18 24,47,188
17209,0.5336,0,1,5,18,25,5 18 25,48,48
17210,5.5258,0,2,5,18,25,5 18 25,48,96
17211,37.0395,29.72,3,5,18,25,5 18 25,48,144
17212,69.8634,49.29,4,5,18,25,5 18 25,48,192
17213,0.5552,0,1,5,18,26,5 18 26,49,49
17214,6.1912,0,2,5,18,26,5 18 26,49,98
17215,41.3733,33.1,3,5,18,26,5 18 26,49,147
17216,73.7713,51.72,4,5,18,26,5 18 26,49,196
17217,0.5594,0,1,5,18,27,5 18 27,50,50
17218,7.1334,1.18,2,5,18,27,5 18 27,50,100
17219,42.7463,34,3,5,18,27,5 18 27,50,150
17220,76.6681,53.13,4,5,18,27,5 18 27,50,200
17221,0.6067,0,1,5,18,28,5 18 28,51,51
17222,7.9804,2.8,2,5,18,28,5 18 28,51,102
17223,46.6643,36.93,3,5,18,28,5 18 28,51,153
17224,79.9259,54.94,4,5,18,28,5 18 28,51,204
17225,0.5971,0,1,5,18,29,5 18 29,52,52
17226,9.6177,4.68,2,5,18,29,5 18 29,52,104
17227,49.1021,38.58,3,5,18,29,5 18 29,52,156
17228,81.8183,55.95,4,5,18,29,5 18 29,52,208
17229,0.6445,0,1,5,18,30,5 18 30,53,53
17230,10.1974,6,2,5,18,30,5 18 30,53,106
17231,49.8314,38.87,3,5,18,30,5 18 30,53,159
17232,86.6458,58.29,4,5,18,30,5 18 30,53,212
17233,0.6333,0,1,5,18,31,5 18 31,54,54
17234,11.8196,7.82,2,5,18,31,5 18 31,54,108
17235,52.1641,40.36,3,5,18,31,5 18 31,54,162
17236,88.5359,59.27,4,5,18,31,5 18 31,54,216
17237,0.6401,0,1,5,18,32,5 18 32,55,55
17238,13.4443,9.63,2,5,18,32,5 18 32,55,110
17239,55.9509,42.88,3,5,18,32,5 18 32,55,165
17240,91.7516,60.8,4,5,18,32,5 18 32,55,220
17241,0.683,0,1,5,18,33,5 18 33,56,56
17242,14.7668,10.99,2,5,18,33,5 18 33,56,112
17243,57.4361,43.81,3,5,18,33,5 18 33,56,168
17244,94.2683,62.35,4,5,18,33,5 18 33,56,224
17245,0.67,0,1,5,18,34,5 18 34,57,57
17246,15.6577,11.96,2,5,18,34,5 18 34,57,114
17247,60.5214,45.87,3,5,18,34,5 18 34,57,171
17248,98.1902,63.9,4,5,18,34,5 18 34,57,228
17249,0.7019,0,1,5,18,35,5 18 35,58,58
17250,18.1934,14.49,2,5,18,35,5 18 35,58,116
17251,63.8446,48.18,3,5,18,35,5 18 35,58,174
17252,99,64.84,4,5,18,35,5 18 35,58,232
17253,0.7111,0,1,5,18,36,5 18 36,59,59
17254,19.0013,15.12,2,5,18,36,5 18 36,59,118
17255,67.3702,49.84,3,5,18,36,5 18 36,59,177
17257,0.7396,0,1,5,18,37,5 18 37,60,60
17258,20.9574,16.88,2,5,18,37,5 18 37,60,120
17259,67.9546,50.16,3,5,18,37,5 18 37,60,180
17261,0.7407,0,1,5,18,38,5 18 38,61,61
17262,22.5914,18.42,2,5,18,38,5 18 38,61,122
17263,71.6622,52.47,3,5,18,38,5 18 38,61,183
17265,0.7479,0,1,5,18,39,5 18 39,62,62
17266,24.0811,19.74,2,5,18,39,5 18 39,62,124
17267,73.5082,53.43,3,5,18,39,5 18 39,62,186
17269,0.7972,0,1,5,18,40,5 18 40,63,63
17270,26.3211,21.78,2,5,18,40,5 18 40,63,126
17271,74.7281,53.76,3,5,18,40,5 18 40,63,189
17273,0.4765,0,1,5,19,19,5 19 19,43,43
17274,3.1793,0,2,5,19,19,5 19 19,43,86
17275,26.5107,21.52,3,5,19,19,5 19 19,43,129
17276,55.7712,41.64,4,5,19,19,5 19 19,43,172
17277,0.475,0,1,5,19,20,5 19 20,44,44
17278,3.565,0,2,5,19,20,5 19 20,44,88
17279,29.2631,23.8,3,5,19,20,5 19 20,44,132
17280,59.3196,43.82,4,5,19,20,5 19 20,44,176
17281,0.4976,0,1,5,19,21,5 19 21,45,45
17282,3.8588000000000102,0,2,5,19,21,5 19 21,45,90
17283,30.9072,25.12,3,5,19,21,5 19 21,45,135
17284,60.9012,44.59,4,5,19,21,5 19 21,45,180
17285,0.5117,0,1,5,19,22,5 19 22,46,46
17286,4.1792,0,2,5,19,22,5 19 22,46,92
17287,33.7228,27.37,3,5,19,22,5 19 22,46,138
17288,64.7282,46.89,4,5,19,22,5 19 22,46,184
17289,0.527,0,1,5,19,23,5 19 23,47,47
17290,4.7668,0,2,5,19,23,5 19 23,47,94
17291,35.5286,28.68,3,5,19,23,5 19 23,47,141
17292,67.135,48.01,4,5,19,23,5 19 23,47,188
17293,0.5506,0,1,5,19,24,5 19 24,48,48
17294,5.5099,0,2,5,19,24,5 19 24,48,96
17295,38.7131,31.2,3,5,19,24,5 19 24,48,144
17296,71.289,50.58,4,5,19,24,5 19 24,48,192
17297,0.5617,0,1,5,19,25,5 19 25,49,49
17298,6.1751,0,2,5,19,25,5 19 25,49,98
17299,39.3267,31.51,3,5,19,25,5 19 25,49,147
17300,73.8048,51.45,4,5,19,25,5 19 25,49,196
17301,0.5791,0,1,5,19,26,5 19 26,50,50
17302,6.8285,1.08,2,5,19,26,5 19 26,50,100
17303,42.1346,33.58,3,5,19,26,5 19 26,50,150
17304,76.2711,52.9,4,5,19,26,5 19 26,50,200
17305,0.584,0,1,5,19,27,5 19 27,51,51
17306,8.1137,2.69,2,5,19,27,5 19 27,51,102
17307,46.7166,36.8,3,5,19,27,5 19 27,51,153
17308,79.3692,54.68,4,5,19,27,5 19 27,51,204
17309,0.6005,0,1,5,19,28,5 19 28,52,52
17310,9.1945,4.38,2,5,19,28,5 19 28,52,104
17311,47.021,36.93,3,5,19,28,5 19 28,52,156
17312,83.2066,56.59,4,5,19,28,5 19 28,52,208
17313,0.625,0,1,5,19,29,5 19 29,53,53
17314,10.5969,6.07,2,5,19,29,5 19 29,53,106
17315,50.3727,39.3,3,5,19,29,5 19 29,53,159
17316,86.8492,58.62,4,5,19,29,5 19 29,53,212
17317,0.6412,0,1,5,19,30,5 19 30,54,54
17318,11.6902,7.54,2,5,19,30,5 19 30,54,108
17319,53.2054,41.11,3,5,19,30,5 19 30,54,162
